id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.2,45.8,44.6,1494.9,0.0
mainFlow.2,2.4,47.0,44.6,1494.9,0.0
mainFlow.3,3.6,47.4,43.8,1494.9,0.0
mainFlow.4,4.8,48.6,43.8,1494.9,0.0
rampFlow.1,4.0,54.4,50.4,1146.27,0.0
mainFlow.5,6.0,57.0,51.0,1494.9,0.0
rampFlow.2,8.0,57.8,49.8,1146.27,0.0
mainFlow.7,8.2,58.2,50.0,1494.9,0.0
mainFlow.6,7.0,59.2,52.2,1494.9,0.0
mainFlow.9,10.6,59.4,48.8,1494.9,0.0
rampFlow.3,12.0,60.4,48.4,1146.27,0.0
mainFlow.10,11.8,60.6,48.8,1494.9,0.0
mainFlow.8,9.4,61.4,52.0,1494.9,0.0
mainFlow.11,12.8,62.0,49.2,1494.9,0.0
mainFlow.13,15.2,63.2,48.0,1494.9,0.0
rampFlow.4,16.0,63.2,47.2,1146.27,0.0
mainFlow.15,17.6,64.6,47.0,1494.9,0.0
mainFlow.14,16.4,65.6,49.2,1494.9,0.0
mainFlow.12,14.0,65.8,51.8,1494.9,0.0
mainFlow.17,19.8,67.0,47.2,1494.9,0.0
mainFlow.16,18.6,68.2,49.6,1494.9,0.0
rampFlow.5,20.0,68.2,48.2,1146.27,0.0
rampFlow.6,24.0,70.2,46.2,1146.27,0.0
mainFlow.19,22.2,74.0,51.8,1494.9,0.0
mainFlow.21,24.4,75.2,50.8,1494.9,0.0
mainFlow.18,21.0,76.4,55.4,1494.9,0.0
mainFlow.23,26.8,76.4,49.6,1494.9,0.0
rampFlow.7,28.0,77.6,49.6,1146.27,0.0
mainFlow.25,29.2,77.6,48.4,1494.9,0.0
mainFlow.27,31.4,78.6,47.2,1494.9,0.0
mainFlow.20,23.4,78.8,55.4,1494.9,0.0
mainFlow.29,33.8,79.8,46.0,1494.9,0.0
mainFlow.22,25.6,80.0,54.4,1494.9,0.0
rampFlow.8,32.0,81.2,49.2,1146.27,0.0
mainFlow.31,36.0,81.2,45.2,1494.9,0.0
mainFlow.24,28.0,82.4,54.4,1494.9,0.0
mainFlow.33,38.4,82.4,44.0,1494.9,0.0
mainFlow.26,30.2,83.4,53.2,1494.9,0.0
