begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.54,12.93,0,367
0.0,900.0,main_1a,25.61,29.31,667,667
0.0,900.0,main_1b,30.32,24.56,667,0
0.0,900.0,ramp_0,7.14,46.62,0,300
