begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.72,13.45,0,384
0.0,900.0,main_1a,26.21,27.22,634,634
0.0,900.0,main_1b,30.53,23.19,634,0
0.0,900.0,ramp_0,13.15,21.11,0,250
