begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.19,18.42,0,517
0.0,900.0,main_1a,29.23,21.82,567,567
0.0,900.0,main_1b,30.23,20.94,567,0
0.0,900.0,ramp_0,17.47,3.18,0,50
