begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,33.06,5.61,0,167
0.0,900.0,main_1a,29.82,8.19,217,217
0.0,900.0,main_1b,32.63,7.43,217,0
0.0,900.0,ramp_0,17.46,3.18,0,50
