begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.68,15.81,0,451
0.0,900.0,main_1a,29.66,19.01,501,501
0.0,900.0,main_1b,30.72,18.21,501,0
0.0,900.0,ramp_0,17.39,3.19,0,50
