begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.5,9.71,0,284
0.0,900.0,main_1a,25.76,25.5,584,584
0.0,900.0,main_1b,30.63,21.29,584,0
0.0,900.0,ramp_0,7.12,46.81,0,300
