begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.92,13.92,0,400
0.0,900.0,main_1a,27.04,24.3,584,584
0.0,900.0,main_1b,30.52,21.37,584,0
0.0,900.0,ramp_0,15.71,13.0,0,184
