begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.78,7.93,0,234
0.0,900.0,main_1a,27.22,16.58,401,401
0.0,900.0,main_1b,31.62,14.16,401,0
0.0,900.0,ramp_0,16.22,11.43,0,167
