begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.84,6.22,0,184
0.0,900.0,main_1a,28.74,10.49,268,268
0.0,900.0,main_1b,32.24,9.28,268,0
0.0,900.0,ramp_0,17.61,5.3,0,84
