begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,29.89,19.22,0,517
0.0,900.0,main_1a,25.46,32.43,734,734
0.0,900.0,main_1b,29.36,27.91,734,0
0.0,900.0,ramp_0,14.77,16.32,0,217
