begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,30.92,15.59,0,434
0.0,900.0,main_1a,25.71,29.93,684,684
0.0,900.0,main_1b,29.97,25.49,684,0
0.0,900.0,ramp_0,13.16,21.1,0,250
