id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.4,46.0,44.6,1494.9,0.0
rampFlow.1,2.4,46.8,44.4,1146.27,0.0
mainFlow.2,2.8,47.4,44.6,1494.9,0.0
rampFlow.2,4.8,49.0,44.2,1146.27,0.0
mainFlow.5,7.0,55.2,48.2,1494.9,0.0
mainFlow.7,9.8,56.4,46.6,1494.9,0.0
rampFlow.3,7.2,57.2,50.0,1146.27,0.0
mainFlow.8,11.2,57.6,46.4,1494.9,0.0
mainFlow.3,4.2,59.4,55.2,1494.9,0.0
mainFlow.4,5.6,60.0,54.4,1494.9,0.0
rampFlow.4,9.6,60.8,51.2,1146.27,0.0
mainFlow.9,12.6,61.4,48.8,1494.9,0.0
rampFlow.5,12.0,62.2,50.2,1146.27,0.0
mainFlow.6,8.4,62.4,54.0,1494.9,0.0
rampFlow.6,14.4,63.6,49.2,1146.27,0.0
mainFlow.11,15.4,63.8,48.4,1494.9,0.0
rampFlow.7,16.8,65.0,48.2,1146.27,0.0
mainFlow.13,18.2,65.0,46.8,1494.9,0.0
mainFlow.12,16.8,66.2,49.4,1494.9,0.0
mainFlow.10,14.0,67.2,53.2,1494.9,0.0
rampFlow.8,19.2,67.6,48.4,1146.27,0.0
mainFlow.14,19.4,70.2,50.8,1494.9,0.0
mainFlow.17,23.6,71.6,48.0,1494.9,0.0
rampFlow.9,21.6,71.8,50.2,1146.27,0.0
mainFlow.19,26.4,72.8,46.4,1494.9,0.0
rampFlow.10,24.0,73.2,49.2,1146.27,0.0
mainFlow.18,25.0,74.2,49.2,1494.9,0.0
rampFlow.11,26.4,74.8,48.4,1146.27,0.0
mainFlow.21,29.2,75.6,46.4,1494.9,0.0
mainFlow.23,32.0,76.8,44.8,1494.9,0.0
mainFlow.22,30.6,78.0,47.4,1494.9,0.0
mainFlow.15,20.8,78.2,57.4,1494.9,0.0
mainFlow.25,34.8,79.2,44.4,1494.9,0.0
rampFlow.12,28.8,79.4,50.6,1146.27,0.0
mainFlow.26,36.2,80.4,44.2,1494.9,0.0
mainFlow.16,22.2,80.6,58.4,1494.9,0.0
mainFlow.27,37.4,81.6,44.2,1494.9,0.0
rampFlow.13,31.2,81.8,50.6,1146.27,0.0
