begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.14,12.13,0,351
0.0,900.0,main_1a,29.4,16.65,435,435
0.0,900.0,main_1b,31.65,15.35,435,0
0.0,900.0,ramp_0,17.49,5.33,0,84
