begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,28.04,21.79,0,550
0.0,900.0,main_1a,23.8,37.82,800,800
0.0,900.0,main_1b,29.12,30.68,800,0
0.0,900.0,ramp_0,13.11,21.17,0,250
