begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.67,7.38,0,217
0.0,900.0,main_1a,27.06,15.97,384,384
0.0,900.0,main_1b,31.44,13.64,384,0
0.0,900.0,ramp_0,16.29,11.39,0,167
