id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
rampFlow.1,3.6,46.8,43.2,1146.27,0.0
mainFlow.1,2.8,47.4,44.6,1494.9,0.0
mainFlow.2,5.6,49.4,43.8,1494.9,0.0
mainFlow.3,8.4,51.6,43.2,1494.9,0.0
rampFlow.2,7.2,57.8,50.6,1146.27,0.0
mainFlow.4,11.2,59.4,48.2,1494.9,0.0
rampFlow.3,10.8,59.6,48.8,1146.27,0.0
rampFlow.4,14.4,60.6,46.2,1146.27,0.0
mainFlow.6,16.8,61.8,45.0,1494.9,0.0
rampFlow.5,18.0,62.2,44.2,1146.27,0.0
mainFlow.7,19.4,63.0,43.6,1494.9,0.0
rampFlow.6,21.6,66.4,44.8,1146.27,0.0
mainFlow.5,14.0,67.6,53.6,1494.9,0.0
mainFlow.8,22.2,71.0,48.8,1494.9,0.0
rampFlow.7,25.2,71.8,46.6,1146.27,0.0
rampFlow.8,28.8,72.2,43.4,1146.27,0.0
mainFlow.9,25.0,76.4,51.4,1494.9,0.0
mainFlow.10,27.8,77.6,49.8,1494.9,0.0
mainFlow.11,30.6,77.6,47.0,1494.9,0.0
rampFlow.9,32.4,78.8,46.4,1146.27,0.0
mainFlow.12,33.4,79.8,46.4,1494.9,0.0
rampFlow.10,36.0,86.2,50.2,1146.27,0.0
mainFlow.13,36.0,86.8,50.8,1494.9,0.0
rampFlow.11,39.6,87.6,48.0,1146.27,0.0
rampFlow.12,43.2,88.0,44.8,1146.27,0.0
mainFlow.15,41.6,89.4,47.8,1494.9,0.0
mainFlow.17,47.2,90.6,43.4,1494.9,0.0
mainFlow.14,38.8,92.0,53.2,1494.9,0.0
rampFlow.13,46.8,93.2,46.4,1146.27,0.0
mainFlow.16,44.4,93.4,49.0,1494.9,0.0
rampFlow.14,50.4,94.6,44.2,1146.27,0.0
mainFlow.18,50.0,95.8,45.8,1494.9,0.0
mainFlow.19,52.8,98.2,45.4,1494.9,0.0
rampFlow.15,54.0,98.2,44.2,1146.27,0.0
mainFlow.21,58.2,99.6,41.4,1494.9,0.0
rampFlow.16,57.6,99.8,42.2,1146.27,0.0
mainFlow.20,55.4,103.0,47.6,1494.9,0.0
rampFlow.17,61.2,104.4,43.2,1146.27,0.0
