id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.4,46.0,44.6,1494.9,0.0
mainFlow.2,2.8,47.2,44.4,1494.9,0.0
mainFlow.3,4.2,48.6,44.4,1494.9,0.0
mainFlow.4,5.6,49.8,44.2,1494.9,0.0
rampFlow.2,10.4,52.6,42.2,1146.27,0.0
rampFlow.1,5.2,55.4,50.2,1146.27,0.0
mainFlow.6,8.4,57.2,48.8,1494.9,0.0
mainFlow.9,12.6,58.4,45.8,1494.9,0.0
mainFlow.5,7.0,58.8,51.8,1494.9,0.0
mainFlow.8,11.2,59.6,48.4,1494.9,0.0
mainFlow.11,15.4,61.0,45.6,1494.9,0.0
mainFlow.10,14.0,62.2,48.2,1494.9,0.0
mainFlow.7,9.8,62.4,52.6,1494.9,0.0
rampFlow.4,20.6,63.4,42.8,1146.27,0.0
rampFlow.3,15.6,63.8,48.2,1146.27,0.0
mainFlow.13,18.2,66.2,48.0,1494.9,0.0
mainFlow.15,20.8,67.4,46.6,1494.9,0.0
mainFlow.12,16.8,68.8,52.0,1494.9,0.0
mainFlow.14,19.4,68.8,49.4,1494.9,0.0
mainFlow.16,22.2,70.2,48.0,1494.9,0.0
mainFlow.17,23.6,70.2,46.6,1494.9,0.0
mainFlow.18,25.0,75.8,50.8,1494.9,0.0
rampFlow.5,25.8,76.6,50.8,1146.27,0.0
mainFlow.21,29.2,77.0,47.8,1494.9,0.0
rampFlow.6,31.0,78.0,47.0,1146.27,0.0
mainFlow.23,32.0,78.2,46.2,1494.9,0.0
mainFlow.20,27.8,79.8,52.0,1494.9,0.0
mainFlow.19,26.4,80.0,53.6,1494.9,0.0
mainFlow.25,34.8,81.2,46.4,1494.9,0.0
mainFlow.22,30.6,81.6,51.0,1494.9,0.0
mainFlow.26,36.2,82.4,46.2,1494.9,0.0
rampFlow.7,36.2,82.8,46.6,1146.27,0.0
mainFlow.27,37.4,83.6,46.2,1494.9,0.0
mainFlow.24,33.4,84.0,50.6,1494.9,0.0
mainFlow.29,40.2,84.6,44.4,1494.9,0.0
mainFlow.28,38.8,86.0,47.2,1494.9,0.0
rampFlow.8,41.2,86.0,44.8,1146.27,0.0
mainFlow.31,43.0,87.4,44.4,1494.9,0.0
