begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.74,5.67,0,167
0.0,900.0,main_1a,25.65,17.59,401,401
0.0,900.0,main_1b,31.62,14.16,401,0
0.0,900.0,ramp_0,14.08,18.46,0,234
