id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.2,45.8,44.6,1494.9,0.0
rampFlow.1,2.0,46.8,44.8,1146.27,0.0
mainFlow.2,2.2,47.0,44.8,1494.9,0.0
rampFlow.2,3.8,48.6,44.8,1146.27,0.0
rampFlow.3,5.8,56.4,50.6,1146.27,0.0
mainFlow.3,3.2,57.6,54.4,1494.9,0.0
mainFlow.5,5.2,58.6,53.4,1494.9,0.0
mainFlow.7,7.4,59.6,52.2,1494.9,0.0
rampFlow.4,7.6,59.6,52.0,1146.27,0.0
mainFlow.9,9.4,60.8,51.4,1494.9,0.0
mainFlow.4,4.2,61.0,56.8,1494.9,0.0
rampFlow.5,9.6,62.2,52.6,1146.27,0.0
mainFlow.11,11.4,62.2,50.8,1494.9,0.0
mainFlow.13,13.4,63.4,50.0,1494.9,0.0
mainFlow.6,6.2,63.8,57.6,1494.9,0.0
mainFlow.14,14.6,64.6,50.0,1494.9,0.0
rampFlow.6,11.4,65.0,53.6,1146.27,0.0
mainFlow.10,10.4,66.2,55.8,1494.9,0.0
mainFlow.8,8.4,66.6,58.2,1494.9,0.0
rampFlow.7,13.4,67.4,54.0,1146.27,0.0
rampFlow.8,15.2,68.6,53.4,1146.27,0.0
mainFlow.17,17.6,70.0,52.4,1494.9,0.0
mainFlow.15,15.6,70.2,54.6,1494.9,0.0
mainFlow.19,19.6,71.2,51.6,1494.9,0.0
mainFlow.12,12.4,71.4,59.0,1494.9,0.0
mainFlow.21,21.8,72.4,50.6,1494.9,0.0
rampFlow.9,17.2,72.6,55.4,1146.27,0.0
rampFlow.10,19.0,73.8,54.8,1146.27,0.0
mainFlow.23,23.8,73.8,50.0,1494.9,0.0
mainFlow.24,24.8,74.8,50.0,1494.9,0.0
mainFlow.16,16.6,75.2,58.6,1494.9,0.0
rampFlow.11,21.0,76.4,55.4,1146.27,0.0
mainFlow.25,25.8,76.8,51.0,1494.9,0.0
mainFlow.18,18.6,77.8,59.2,1494.9,0.0
mainFlow.27,27.8,78.0,50.2,1494.9,0.0
rampFlow.12,22.8,79.0,56.2,1146.27,0.0
mainFlow.29,30.0,79.2,49.2,1494.9,0.0
mainFlow.20,20.6,80.2,59.6,1494.9,0.0
