begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.14,19.05,0,534
0.0,900.0,main_1a,29.48,21.68,568,568
0.0,900.0,main_1b,30.21,21.0,568,0
0.0,900.0,ramp_0,17.48,2.16,0,34
