begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,30.45,21.89,0,600
0.0,900.0,main_1a,28.15,26.66,667,667
0.0,900.0,main_1b,29.73,25.05,667,0
0.0,900.0,ramp_0,17.49,4.25,0,67
