begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.46,9.72,0,284
0.0,900.0,main_1a,26.46,22.02,518,518
0.0,900.0,main_1b,30.99,18.67,518,0
0.0,900.0,ramp_0,13.99,18.58,0,234
