id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.2,45.8,44.6,1494.9,0.0
mainFlow.2,2.4,47.0,44.6,1494.9,0.0
mainFlow.3,3.4,47.2,43.8,1494.9,0.0
mainFlow.4,4.6,48.4,43.8,1494.9,0.0
rampFlow.2,8.0,50.6,42.6,1146.27,0.0
rampFlow.1,4.0,54.4,50.4,1146.27,0.0
mainFlow.5,5.8,56.8,51.0,1494.9,0.0
mainFlow.6,6.8,57.8,51.0,1494.9,0.0
mainFlow.9,10.2,58.0,47.8,1494.9,0.0
rampFlow.3,12.0,59.0,47.0,1146.27,0.0
mainFlow.8,9.0,59.2,50.2,1494.9,0.0
mainFlow.11,12.4,61.2,48.8,1494.9,0.0
mainFlow.7,8.0,61.6,53.6,1494.9,0.0
mainFlow.13,14.8,62.8,48.0,1494.9,0.0
rampFlow.4,16.0,63.0,47.0,1146.27,0.0
mainFlow.15,17.0,64.0,47.0,1494.9,0.0
mainFlow.10,11.4,64.4,53.0,1494.9,0.0
mainFlow.17,19.2,65.4,46.2,1494.9,0.0
mainFlow.12,13.6,65.6,52.0,1494.9,0.0
mainFlow.16,18.0,66.8,48.8,1494.9,0.0
mainFlow.14,15.8,67.0,51.2,1494.9,0.0
rampFlow.6,24.0,68.0,44.0,1146.27,0.0
rampFlow.5,20.0,68.2,48.2,1146.27,0.0
mainFlow.19,21.4,73.2,51.8,1494.9,0.0
mainFlow.21,23.8,74.0,50.2,1494.9,0.0
mainFlow.18,20.4,75.0,54.6,1494.9,0.0
mainFlow.23,26.0,75.2,49.2,1494.9,0.0
rampFlow.7,28.0,76.4,48.4,1146.27,0.0
mainFlow.25,28.2,76.4,48.2,1494.9,0.0
mainFlow.20,22.6,77.6,55.0,1494.9,0.0
mainFlow.27,30.4,77.6,47.2,1494.9,0.0
rampFlow.8,32.0,78.8,46.8,1146.27,0.0
mainFlow.29,32.8,78.8,46.0,1494.9,0.0
mainFlow.22,24.8,80.0,55.2,1494.9,0.0
mainFlow.31,35.0,80.0,45.0,1494.9,0.0
mainFlow.24,27.0,81.2,54.2,1494.9,0.0
mainFlow.33,37.2,81.2,44.0,1494.9,0.0
rampFlow.9,36.0,82.4,46.4,1146.27,0.0
