id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.8,46.4,44.6,1494.9,0.0
mainFlow.2,3.6,47.6,44.0,1494.9,0.0
rampFlow.1,4.0,47.8,43.8,1146.27,0.0
mainFlow.4,7.2,52.2,45.0,1494.9,0.0
rampFlow.2,8.0,56.4,48.4,1146.27,0.0
mainFlow.3,5.4,59.8,54.4,1494.9,0.0
mainFlow.5,9.0,60.2,51.2,1494.9,0.0
rampFlow.3,12.0,61.2,49.2,1146.27,0.0
mainFlow.7,12.6,61.4,48.8,1494.9,0.0
rampFlow.4,16.0,62.6,46.6,1146.27,0.0
mainFlow.9,16.2,63.8,47.6,1494.9,0.0
mainFlow.6,10.8,64.6,53.8,1494.9,0.0
mainFlow.8,14.4,65.0,50.6,1494.9,0.0
rampFlow.5,20.0,66.4,46.4,1146.27,0.0
mainFlow.10,18.0,66.8,48.8,1494.9,0.0
mainFlow.13,23.4,68.0,44.6,1494.9,0.0
rampFlow.6,24.0,69.0,45.0,1146.27,0.0
mainFlow.12,21.6,70.4,48.8,1494.9,0.0
mainFlow.14,25.2,71.6,46.4,1494.9,0.0
mainFlow.11,19.8,72.6,52.8,1494.9,0.0
mainFlow.15,27.0,73.2,46.2,1494.9,0.0
rampFlow.7,28.0,76.0,48.0,1146.27,0.0
rampFlow.8,32.0,79.2,47.2,1146.27,0.0
mainFlow.17,30.6,82.4,51.8,1494.9,0.0
mainFlow.19,34.2,83.6,49.4,1494.9,0.0
rampFlow.9,36.0,83.6,47.6,1146.27,0.0
mainFlow.21,37.8,84.8,47.0,1494.9,0.0
mainFlow.16,28.8,85.8,57.0,1494.9,0.0
mainFlow.20,36.0,86.0,50.0,1494.9,0.0
mainFlow.18,32.4,87.0,54.6,1494.9,0.0
mainFlow.22,39.6,87.2,47.6,1494.9,0.0
rampFlow.10,40.0,88.4,48.4,1146.27,0.0
mainFlow.23,41.4,88.4,47.0,1494.9,0.0
mainFlow.25,45.0,89.6,44.6,1494.9,0.0
rampFlow.11,44.0,89.8,45.8,1146.27,0.0
mainFlow.24,43.2,90.8,47.6,1494.9,0.0
mainFlow.26,46.8,92.0,45.2,1494.9,0.0
mainFlow.27,48.6,93.2,44.6,1494.9,0.0
