begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.45,10.85,0,317
0.0,900.0,main_1a,30.79,12.83,351,351
0.0,900.0,main_1b,31.99,12.25,351,0
0.0,900.0,ramp_0,17.68,2.14,0,34
