begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.76,7.36,0,217
0.0,900.0,main_1a,26.61,17.63,417,417
0.0,900.0,main_1b,31.5,14.78,417,0
0.0,900.0,ramp_0,15.36,14.45,0,200
