begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.67,14.63,0,417
0.0,900.0,main_1a,28.65,20.3,517,517
0.0,900.0,main_1b,31.05,18.59,517,0
0.0,900.0,ramp_0,17.6,6.31,0,100
