id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.8,46.4,44.6,1494.9,0.0
mainFlow.2,3.6,47.6,44.0,1494.9,0.0
rampFlow.1,5.2,48.6,43.4,1146.27,0.0
mainFlow.4,7.2,52.2,45.0,1494.9,0.0
mainFlow.3,5.4,59.8,54.4,1494.9,0.0
rampFlow.2,10.4,59.8,49.4,1146.27,0.0
mainFlow.5,9.0,61.0,52.0,1494.9,0.0
mainFlow.7,12.6,62.2,49.6,1494.9,0.0
rampFlow.3,15.6,62.6,47.0,1146.27,0.0
mainFlow.9,16.2,63.4,47.2,1494.9,0.0
mainFlow.6,10.8,64.6,53.8,1494.9,0.0
mainFlow.8,14.4,64.6,50.2,1494.9,0.0
mainFlow.10,18.0,65.8,47.8,1494.9,0.0
mainFlow.11,19.8,68.6,48.8,1494.9,0.0
rampFlow.4,20.6,69.0,48.4,1146.27,0.0
mainFlow.12,21.6,69.8,48.2,1494.9,0.0
rampFlow.5,25.8,71.0,45.2,1146.27,0.0
mainFlow.13,23.4,71.6,48.2,1494.9,0.0
mainFlow.14,25.2,72.8,47.6,1494.9,0.0
mainFlow.15,27.0,74.0,47.0,1494.9,0.0
mainFlow.16,28.8,75.2,46.4,1494.9,0.0
mainFlow.17,30.6,81.4,50.8,1494.9,0.0
rampFlow.6,31.0,81.6,50.6,1146.27,0.0
rampFlow.7,36.2,82.6,46.4,1146.27,0.0
mainFlow.19,34.2,83.8,49.6,1494.9,0.0
mainFlow.18,32.4,84.8,52.4,1494.9,0.0
mainFlow.20,36.0,85.0,49.0,1494.9,0.0
rampFlow.8,41.2,86.2,45.0,1146.27,0.0
mainFlow.21,37.8,86.4,48.6,1494.9,0.0
mainFlow.22,39.6,87.6,48.0,1494.9,0.0
mainFlow.23,41.4,88.8,47.4,1494.9,0.0
mainFlow.24,43.2,88.8,45.6,1494.9,0.0
mainFlow.25,45.0,90.4,45.4,1494.9,0.0
rampFlow.9,46.4,90.6,44.2,1146.27,0.0
mainFlow.28,50.4,92.8,42.4,1494.9,0.0
mainFlow.26,46.8,93.2,46.4,1494.9,0.0
mainFlow.27,48.6,94.4,45.8,1494.9,0.0
mainFlow.29,52.2,96.0,43.8,1494.9,0.0
