begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,33.13,5.6,0,167
0.0,900.0,main_1a,30.66,7.38,201,201
0.0,900.0,main_1b,32.78,6.85,201,0
0.0,900.0,ramp_0,17.4,2.17,0,34
