begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.52,9.12,0,267
0.0,900.0,main_1a,28.41,15.21,384,384
0.0,900.0,main_1b,31.65,13.55,384,0
0.0,900.0,ramp_0,17.21,7.55,0,117
