begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,26.52,24.46,0,584
0.0,900.0,main_1a,22.49,41.72,834,834
0.0,900.0,main_1b,28.67,32.48,834,0
0.0,900.0,ramp_0,12.95,21.43,0,250
