begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.38,15.36,0,434
0.0,900.0,main_1a,26.57,26.85,634,634
0.0,900.0,main_1b,30.18,23.46,634,0
0.0,900.0,ramp_0,15.29,14.52,0,200
