begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.67,8.5,0,250
0.0,900.0,main_1a,27.58,16.32,400,400
0.0,900.0,main_1b,31.64,14.12,400,0
0.0,900.0,ramp_0,16.6,10.04,0,150
