begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.79,8.47,0,250
0.0,900.0,main_1a,26.23,21.45,500,500
0.0,900.0,main_1b,31.38,17.79,500,0
0.0,900.0,ramp_0,13.09,21.2,0,250
