begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.02,12.73,0,367
0.0,900.0,main_1a,26.46,25.55,601,601
0.0,900.0,main_1b,30.53,21.98,601,0
0.0,900.0,ramp_0,13.96,18.62,0,234
