begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.47,7.42,0,217
0.0,900.0,main_1a,25.97,20.23,467,467
0.0,900.0,main_1b,31.11,16.77,467,0
0.0,900.0,ramp_0,13.21,21.01,0,250
