begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,33.36,5.0,0,150
0.0,900.0,main_1a,30.58,6.77,184,184
0.0,900.0,main_1b,32.92,6.24,184,0
0.0,900.0,ramp_0,17.31,2.18,0,34
