id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.2,45.8,44.6,1494.9,0.0
mainFlow.2,2.4,47.0,44.6,1494.9,0.0
mainFlow.3,3.4,47.2,43.8,1494.9,0.0
mainFlow.5,5.8,49.0,43.2,1494.9,0.0
rampFlow.1,6.0,54.0,48.0,1146.27,0.0
mainFlow.6,6.8,55.2,48.4,1494.9,0.0
mainFlow.9,10.2,56.4,46.2,1494.9,0.0
mainFlow.11,12.4,58.2,45.8,1494.9,0.0
mainFlow.4,4.6,59.0,54.4,1494.9,0.0
mainFlow.10,11.4,59.4,48.0,1494.9,0.0
rampFlow.2,12.0,60.0,48.0,1146.27,0.0
mainFlow.7,8.0,61.4,53.4,1494.9,0.0
mainFlow.12,13.6,62.4,48.8,1494.9,0.0
mainFlow.8,9.0,62.8,53.8,1494.9,0.0
rampFlow.3,18.0,63.6,45.6,1146.27,0.0
mainFlow.13,14.8,66.2,51.4,1494.9,0.0
mainFlow.14,15.8,67.2,51.4,1494.9,0.0
mainFlow.15,17.0,67.4,50.4,1494.9,0.0
mainFlow.16,18.0,68.6,50.6,1494.9,0.0
mainFlow.17,19.2,68.6,49.4,1494.9,0.0
mainFlow.18,20.4,69.8,49.4,1494.9,0.0
rampFlow.4,24.0,71.2,47.2,1146.27,0.0
mainFlow.19,21.4,72.2,50.8,1494.9,0.0
mainFlow.21,23.8,75.6,51.8,1494.9,0.0
mainFlow.23,26.0,76.4,50.4,1494.9,0.0
mainFlow.20,22.6,77.2,54.6,1494.9,0.0
mainFlow.25,28.2,77.6,49.4,1494.9,0.0
rampFlow.5,30.0,78.6,48.6,1146.27,0.0
mainFlow.27,30.4,78.6,48.2,1494.9,0.0
mainFlow.22,24.8,79.8,55.0,1494.9,0.0
mainFlow.29,32.8,80.0,47.2,1494.9,0.0
mainFlow.24,27.0,81.0,54.0,1494.9,0.0
mainFlow.31,35.0,81.2,46.2,1494.9,0.0
mainFlow.26,29.4,82.2,52.8,1494.9,0.0
mainFlow.32,36.0,82.2,46.2,1494.9,0.0
rampFlow.6,36.0,83.6,47.6,1146.27,0.0
mainFlow.33,37.2,83.6,46.4,1494.9,0.0
mainFlow.35,39.4,84.6,45.2,1494.9,0.0
