begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.55,10.24,0,300
0.0,900.0,main_1a,30.38,12.96,350,350
0.0,900.0,main_1b,31.81,12.28,350,0
0.0,900.0,ramp_0,17.34,3.2,0,50
