begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.57,5.12,0,150
0.0,900.0,main_1a,25.13,19.43,434,434
0.0,900.0,main_1b,31.52,15.38,434,0
0.0,900.0,ramp_0,10.09,31.25,0,284
