begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.88,12.79,0,367
0.0,900.0,main_1a,28.07,20.08,501,501
0.0,900.0,main_1b,31.15,17.96,501,0
0.0,900.0,ramp_0,16.96,8.77,0,134
