id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
mainFlow.1,3.6,45.2,41.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
rampFlow.1,2.0,46.8,44.8,1146.27,0.0
rampFlow.2,3.8,49.0,45.2,1146.27,0.0
mainFlow.2,7.2,50.4,43.2,1494.9,0.0
rampFlow.3,5.8,57.4,51.6,1146.27,0.0
mainFlow.4,14.4,57.8,43.4,1494.9,0.0
rampFlow.4,7.6,58.6,51.0,1146.27,0.0
rampFlow.6,11.4,59.0,47.6,1146.27,0.0
rampFlow.5,9.6,59.8,50.2,1146.27,0.0
mainFlow.3,10.8,65.0,54.2,1494.9,0.0
rampFlow.7,13.4,65.2,51.8,1146.27,0.0
rampFlow.8,15.2,66.8,51.6,1146.27,0.0
mainFlow.5,18.0,67.0,49.0,1494.9,0.0
rampFlow.9,17.2,68.4,51.2,1146.27,0.0
mainFlow.6,21.6,69.8,48.2,1494.9,0.0
mainFlow.7,25.2,70.4,45.2,1494.9,0.0
rampFlow.10,19.0,71.4,52.4,1146.27,0.0
rampFlow.12,22.8,71.6,48.8,1146.27,0.0
rampFlow.11,21.0,72.6,51.6,1146.27,0.0
rampFlow.13,24.8,74.2,49.4,1146.27,0.0
rampFlow.14,26.6,77.6,51.0,1146.27,0.0
mainFlow.9,32.4,81.6,49.2,1494.9,0.0
rampFlow.15,28.6,81.8,53.2,1146.27,0.0
mainFlow.8,28.8,85.0,56.2,1494.9,0.0
mainFlow.10,36.0,85.4,49.4,1494.9,0.0
rampFlow.16,30.4,86.4,56.0,1146.27,0.0
mainFlow.11,39.6,86.6,47.0,1494.9,0.0
rampFlow.17,32.4,87.6,55.2,1146.27,0.0
rampFlow.18,34.2,87.8,53.6,1146.27,0.0
rampFlow.19,36.2,89.0,52.8,1146.27,0.0
mainFlow.12,43.2,89.0,45.8,1494.9,0.0
rampFlow.20,38.0,90.2,52.2,1146.27,0.0
mainFlow.13,46.8,90.2,43.4,1494.9,0.0
rampFlow.21,39.8,91.4,51.6,1146.27,0.0
rampFlow.22,41.8,93.0,51.2,1146.27,0.0
rampFlow.23,43.6,95.8,52.2,1146.27,0.0
mainFlow.14,50.4,97.6,47.2,1494.9,0.0
mainFlow.15,54.0,97.8,43.8,1494.9,0.0
rampFlow.24,45.6,98.8,53.2,1146.27,0.0
rampFlow.27,51.2,101.4,50.2,1146.27,0.0
rampFlow.25,47.4,102.2,54.8,1146.27,0.0
rampFlow.26,49.4,103.4,54.0,1146.27,0.0
rampFlow.28,53.2,107.8,54.6,1146.27,0.0
mainFlow.16,57.6,107.8,50.2,1494.9,0.0
rampFlow.29,55.0,109.0,54.0,1146.27,0.0
mainFlow.18,64.8,109.0,44.2,1494.9,0.0
rampFlow.30,57.0,110.4,53.4,1146.27,0.0
mainFlow.17,61.2,114.6,53.4,1494.9,0.0
mainFlow.19,68.4,115.4,47.0,1494.9,0.0
rampFlow.31,58.8,115.8,57.0,1146.27,0.0
mainFlow.20,72.0,116.8,44.8,1494.9,0.0
mainFlow.21,75.6,118.0,42.4,1494.9,0.0
rampFlow.32,60.8,118.4,57.6,1146.27,0.0
rampFlow.34,64.6,119.2,54.6,1146.27,0.0
rampFlow.33,62.6,119.8,57.2,1146.27,0.0
rampFlow.35,66.4,121.2,54.8,1146.27,0.0
rampFlow.37,70.2,121.6,51.4,1146.27,0.0
rampFlow.36,68.4,125.2,56.8,1146.27,0.0
mainFlow.22,79.2,127.4,48.2,1494.9,0.0
rampFlow.38,72.2,128.0,55.8,1146.27,0.0
rampFlow.39,74.0,128.6,54.6,1146.27,0.0
mainFlow.24,86.4,130.4,44.0,1494.9,0.0
rampFlow.40,75.8,130.6,54.8,1146.27,0.0
rampFlow.41,77.8,133.0,55.2,1146.27,0.0
mainFlow.25,90.0,133.2,43.2,1494.9,0.0
mainFlow.23,82.8,135.8,53.0,1494.9,0.0
mainFlow.26,93.6,137.2,43.6,1494.9,0.0
rampFlow.42,79.6,138.6,59.0,1146.27,0.0
mainFlow.27,97.2,138.8,41.6,1494.9,0.0
rampFlow.43,81.6,139.8,58.2,1146.27,0.0
rampFlow.44,83.4,140.0,56.6,1146.27,0.0
rampFlow.45,85.4,141.6,56.2,1146.27,0.0
rampFlow.46,87.2,143.8,56.6,1146.27,0.0
mainFlow.28,100.8,145.2,44.4,1494.9,0.0
mainFlow.29,104.4,146.4,42.0,1494.9,0.0
rampFlow.47,89.2,146.8,57.6,1146.27,0.0
rampFlow.48,91.0,148.8,57.8,1146.27,0.0
rampFlow.49,93.0,150.2,57.2,1146.27,0.0
mainFlow.30,108.0,151.2,43.2,1494.9,0.0
rampFlow.50,94.8,152.2,57.4,1146.27,0.0
rampFlow.51,96.8,153.6,56.8,1146.27,0.0
rampFlow.52,98.6,154.8,56.2,1146.27,0.0
mainFlow.31,111.6,157.0,45.4,1494.9,0.0
rampFlow.53,100.6,157.8,57.2,1146.27,0.0
rampFlow.54,102.4,160.8,58.4,1146.27,0.0
rampFlow.55,104.4,162.6,58.2,1146.27,0.0
mainFlow.32,115.2,164.2,49.0,1494.9,0.0
mainFlow.33,118.8,164.8,46.0,1494.9,0.0
rampFlow.56,106.6,165.4,58.8,1146.27,0.0
mainFlow.34,122.4,166.0,43.6,1494.9,0.0
