id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.6,46.2,44.6,1494.9,0.0
mainFlow.2,3.0,47.4,44.4,1494.9,0.0
rampFlow.1,3.6,47.4,43.8,1146.27,0.0
rampFlow.2,7.2,55.6,48.4,1146.27,0.0
mainFlow.5,7.6,55.8,48.2,1494.9,0.0
mainFlow.7,10.6,57.0,46.4,1494.9,0.0
mainFlow.9,13.6,58.2,44.6,1494.9,0.0
mainFlow.3,4.6,59.2,54.6,1494.9,0.0
mainFlow.8,12.0,59.4,47.4,1494.9,0.0
rampFlow.3,10.8,60.4,49.6,1146.27,0.0
rampFlow.4,14.4,60.6,46.2,1146.27,0.0
mainFlow.4,6.0,61.4,55.4,1494.9,0.0
mainFlow.6,9.0,64.0,55.0,1494.9,0.0
mainFlow.10,15.0,65.2,50.2,1494.9,0.0
rampFlow.5,18.0,66.0,48.0,1146.27,0.0
mainFlow.13,19.6,66.4,46.8,1494.9,0.0
mainFlow.14,21.0,67.6,46.6,1494.9,0.0
rampFlow.6,21.6,67.6,46.0,1146.27,0.0
mainFlow.15,22.6,69.0,46.4,1494.9,0.0
mainFlow.11,16.6,70.2,53.6,1494.9,0.0
mainFlow.12,18.0,70.4,52.4,1494.9,0.0
mainFlow.16,24.0,74.8,50.8,1494.9,0.0
rampFlow.7,25.2,76.2,51.0,1146.27,0.0
mainFlow.17,25.6,77.4,51.8,1494.9,0.0
rampFlow.8,28.8,77.6,48.8,1146.27,0.0
mainFlow.19,28.6,78.6,50.0,1494.9,0.0
mainFlow.21,31.6,79.8,48.2,1494.9,0.0
rampFlow.9,32.4,79.8,47.4,1146.27,0.0
mainFlow.18,27.0,81.0,54.0,1494.9,0.0
mainFlow.23,34.6,81.0,46.4,1494.9,0.0
mainFlow.20,30.0,82.2,52.2,1494.9,0.0
mainFlow.22,33.0,82.2,49.2,1494.9,0.0
mainFlow.24,36.0,83.4,47.4,1494.9,0.0
rampFlow.10,36.0,83.4,47.4,1146.27,0.0
mainFlow.25,37.6,84.6,47.0,1494.9,0.0
rampFlow.11,39.6,85.0,45.4,1146.27,0.0
mainFlow.26,39.0,85.8,46.8,1494.9,0.0
rampFlow.12,43.2,88.8,45.6,1146.27,0.0
