begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.98,13.34,0,384
0.0,900.0,main_1a,28.8,18.91,484,484
0.0,900.0,main_1b,31.21,17.32,484,0
0.0,900.0,ramp_0,17.31,6.41,0,100
