begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.75,8.48,0,250
0.0,900.0,main_1a,29.76,11.98,317,317
0.0,900.0,main_1b,32.16,11.01,317,0
0.0,900.0,ramp_0,17.48,4.26,0,67
