begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,28.2,23.64,0,600
0.0,900.0,main_1a,24.82,36.27,800,800
0.0,900.0,main_1b,29.05,30.76,800,0
0.0,900.0,ramp_0,15.35,14.46,0,200
