begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.48,10.84,0,317
0.0,900.0,main_1a,29.9,14.45,384,384
0.0,900.0,main_1b,31.84,13.47,384,0
0.0,900.0,ramp_0,17.33,4.29,0,67
