id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
mainFlow.1,3.6,45.2,41.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
rampFlow.1,2.2,46.8,44.6,1146.27,0.0
rampFlow.2,4.4,49.0,44.6,1146.27,0.0
mainFlow.2,7.2,50.6,43.4,1494.9,0.0
rampFlow.3,6.4,58.0,51.6,1146.27,0.0
mainFlow.4,14.4,58.6,44.2,1494.9,0.0
rampFlow.4,8.6,59.2,50.6,1146.27,0.0
rampFlow.6,12.8,59.8,47.0,1146.27,0.0
rampFlow.5,10.6,60.4,49.8,1146.27,0.0
mainFlow.3,10.8,64.6,53.8,1494.9,0.0
mainFlow.5,18.0,65.8,47.8,1494.9,0.0
rampFlow.7,15.0,66.0,51.0,1146.27,0.0
rampFlow.8,17.0,66.8,49.8,1146.27,0.0
rampFlow.9,19.2,68.8,49.6,1146.27,0.0
mainFlow.6,21.6,69.6,48.0,1494.9,0.0
mainFlow.7,25.2,70.8,45.6,1494.9,0.0
rampFlow.10,21.2,72.6,51.4,1146.27,0.0
rampFlow.11,23.4,73.2,49.8,1146.27,0.0
rampFlow.12,25.6,74.4,48.8,1146.27,0.0
mainFlow.8,28.8,75.0,46.2,1494.9,0.0
rampFlow.13,27.6,76.2,48.6,1146.27,0.0
rampFlow.14,29.8,81.4,51.6,1146.27,0.0
mainFlow.9,32.4,84.2,51.8,1494.9,0.0
mainFlow.11,39.6,85.2,45.6,1494.9,0.0
rampFlow.15,31.8,86.0,54.2,1146.27,0.0
mainFlow.10,36.0,86.8,50.8,1494.9,0.0
rampFlow.16,34.0,87.2,53.2,1146.27,0.0
mainFlow.12,43.2,88.0,44.8,1494.9,0.0
rampFlow.17,36.2,88.4,52.2,1146.27,0.0
rampFlow.19,40.4,89.2,48.8,1146.27,0.0
rampFlow.18,38.2,89.8,51.6,1146.27,0.0
rampFlow.20,42.4,91.4,49.0,1146.27,0.0
mainFlow.13,46.8,93.2,46.4,1494.9,0.0
rampFlow.21,44.6,94.0,49.4,1146.27,0.0
mainFlow.14,50.4,94.4,44.0,1494.9,0.0
rampFlow.22,46.6,95.6,49.0,1146.27,0.0
rampFlow.23,48.8,95.8,47.0,1146.27,0.0
mainFlow.15,54.0,101.2,47.2,1494.9,0.0
rampFlow.24,51.0,102.4,51.4,1146.27,0.0
mainFlow.16,57.6,102.4,44.8,1494.9,0.0
rampFlow.25,53.0,103.6,50.6,1146.27,0.0
rampFlow.26,55.2,103.6,48.4,1146.27,0.0
rampFlow.27,57.2,105.2,48.0,1146.27,0.0
mainFlow.17,61.2,106.4,45.2,1494.9,0.0
rampFlow.28,59.4,107.6,48.2,1146.27,0.0
mainFlow.19,68.4,113.0,44.6,1494.9,0.0
rampFlow.29,61.6,113.6,52.0,1146.27,0.0
rampFlow.30,63.6,116.6,53.0,1146.27,0.0
rampFlow.31,65.8,119.6,53.8,1146.27,0.0
mainFlow.18,64.8,119.8,55.0,1494.9,0.0
rampFlow.32,67.8,121.0,53.2,1146.27,0.0
mainFlow.21,75.6,121.2,45.6,1494.9,0.0
rampFlow.33,70.0,122.2,52.2,1146.27,0.0
mainFlow.20,72.0,122.4,50.4,1494.9,0.0
rampFlow.34,72.2,123.6,51.4,1146.27,0.0
mainFlow.22,79.2,123.6,44.4,1494.9,0.0
rampFlow.35,74.2,127.0,52.8,1146.27,0.0
mainFlow.23,82.8,127.2,44.4,1494.9,0.0
rampFlow.36,76.4,128.4,52.0,1146.27,0.0
rampFlow.38,80.6,128.6,48.0,1146.27,0.0
rampFlow.37,78.4,129.6,51.2,1146.27,0.0
rampFlow.39,82.8,132.8,50.0,1146.27,0.0
mainFlow.25,90.0,133.4,43.4,1494.9,0.0
rampFlow.40,84.8,136.0,51.2,1146.27,0.0
rampFlow.41,87.0,139.4,52.4,1146.27,0.0
mainFlow.24,86.4,140.4,54.0,1494.9,0.0
rampFlow.42,89.0,141.6,52.6,1146.27,0.0
mainFlow.26,93.6,141.6,48.0,1494.9,0.0
rampFlow.43,91.2,142.8,51.6,1146.27,0.0
mainFlow.27,97.2,142.8,45.6,1494.9,0.0
rampFlow.44,93.2,144.2,51.0,1146.27,0.0
mainFlow.28,100.8,144.6,43.8,1494.9,0.0
mainFlow.29,104.4,146.0,41.6,1494.9,0.0
rampFlow.45,95.4,146.8,51.4,1146.27,0.0
rampFlow.46,97.6,148.8,51.2,1146.27,0.0
rampFlow.47,99.6,150.0,50.4,1146.27,0.0
mainFlow.31,111.6,151.2,39.6,1494.9,0.0
rampFlow.48,101.8,152.4,50.6,1146.27,0.0
rampFlow.49,103.8,153.6,49.8,1146.27,0.0
rampFlow.50,106.0,155.2,49.2,1146.27,0.0
mainFlow.30,108.0,157.0,49.0,1494.9,0.0
rampFlow.51,108.2,158.2,50.0,1146.27,0.0
mainFlow.32,115.2,158.4,43.2,1494.9,0.0
rampFlow.52,110.2,161.0,50.8,1146.27,0.0
mainFlow.33,118.8,163.0,44.2,1494.9,0.0
rampFlow.53,112.4,163.4,51.0,1146.27,0.0
rampFlow.54,114.4,164.6,50.2,1146.27,0.0
rampFlow.55,116.6,166.8,50.2,1146.27,0.0
rampFlow.56,118.8,168.4,49.6,1146.27,0.0
mainFlow.35,126.0,168.6,42.6,1494.9,0.0
