begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,33.14,6.17,0,184
0.0,900.0,main_1a,25.79,18.93,434,434
0.0,900.0,main_1b,31.53,15.37,434,0
0.0,900.0,ramp_0,13.09,21.21,0,250
