begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.75,5.67,0,167
0.0,900.0,main_1a,25.42,19.2,434,434
0.0,900.0,main_1b,31.43,15.42,434,0
0.0,900.0,ramp_0,12.02,24.66,0,267
