begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.57,10.81,0,317
0.0,900.0,main_1a,29.39,15.35,401,401
0.0,900.0,main_1b,31.77,14.1,401,0
0.0,900.0,ramp_0,17.37,5.37,0,84
