begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.51,17.07,0,484
0.0,900.0,main_1a,30.21,19.29,518,518
0.0,900.0,main_1b,30.82,18.77,518,0
0.0,900.0,ramp_0,17.81,2.12,0,34
