id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,2.8,47.4,44.6,1494.9,0.0
rampFlow.1,4.6,48.0,43.4,1146.27,0.0
mainFlow.2,5.6,49.6,44.0,1494.9,0.0
rampFlow.2,9.0,52.0,43.0,1146.27,0.0
mainFlow.3,8.4,62.8,54.4,1494.9,0.0
rampFlow.3,13.6,63.0,49.4,1146.27,0.0
mainFlow.4,11.2,64.0,52.8,1494.9,0.0
mainFlow.6,16.8,65.2,48.4,1494.9,0.0
rampFlow.4,18.0,65.4,47.4,1146.27,0.0
mainFlow.7,19.4,66.4,47.0,1494.9,0.0
mainFlow.5,14.0,67.6,53.6,1494.9,0.0
mainFlow.8,22.2,67.6,45.4,1494.9,0.0
rampFlow.5,22.6,69.0,46.4,1146.27,0.0
mainFlow.9,25.0,73.8,48.8,1494.9,0.0
rampFlow.6,27.0,75.2,48.2,1146.27,0.0
mainFlow.10,27.8,75.8,48.0,1494.9,0.0
rampFlow.7,31.6,77.0,45.4,1146.27,0.0
mainFlow.12,33.4,78.4,45.0,1494.9,0.0
mainFlow.11,30.6,78.8,48.2,1494.9,0.0
mainFlow.13,36.0,80.6,44.6,1494.9,0.0
rampFlow.8,36.0,80.6,44.6,1146.27,0.0
mainFlow.14,38.8,89.6,50.8,1494.9,0.0
mainFlow.17,47.2,90.8,43.6,1494.9,0.0
rampFlow.9,40.6,91.4,50.8,1146.27,0.0
rampFlow.10,45.0,92.0,47.0,1146.27,0.0
mainFlow.16,44.4,94.0,49.6,1494.9,0.0
mainFlow.15,41.6,94.4,52.8,1494.9,0.0
mainFlow.18,50.0,95.2,45.2,1494.9,0.0
rampFlow.11,49.6,96.2,46.6,1146.27,0.0
mainFlow.19,52.8,96.4,43.6,1494.9,0.0
mainFlow.20,55.4,97.6,42.2,1494.9,0.0
rampFlow.12,54.0,98.4,44.4,1146.27,0.0
rampFlow.13,58.6,102.2,43.6,1146.27,0.0
mainFlow.21,58.2,103.6,45.4,1494.9,0.0
rampFlow.14,63.0,104.8,41.8,1146.27,0.0
mainFlow.23,63.8,105.0,41.2,1494.9,0.0
mainFlow.22,61.0,108.2,47.2,1494.9,0.0
rampFlow.15,67.6,110.6,43.0,1146.27,0.0
