begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,30.76,21.09,0,584
0.0,900.0,main_1a,27.7,27.78,684,684
0.0,900.0,main_1b,29.81,25.62,684,0
0.0,900.0,ramp_0,17.29,6.42,0,100
