begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.89,6.76,0,200
0.0,900.0,main_1a,25.53,21.33,484,484
0.0,900.0,main_1b,31.0,17.44,484,0
0.0,900.0,ramp_0,9.94,31.74,0,284
