id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.4,46.0,44.6,1494.9,0.0
mainFlow.2,2.6,47.2,44.6,1494.9,0.0
mainFlow.3,3.8,47.6,43.8,1494.9,0.0
mainFlow.5,6.4,49.6,43.2,1494.9,0.0
mainFlow.7,8.8,57.0,48.2,1494.9,0.0
mainFlow.9,11.2,58.2,47.0,1494.9,0.0
mainFlow.4,5.0,59.4,54.4,1494.9,0.0
mainFlow.11,13.8,59.4,45.6,1494.9,0.0
rampFlow.1,12.0,60.6,48.6,1146.27,0.0
mainFlow.10,12.6,60.6,48.0,1494.9,0.0
mainFlow.12,15.0,61.8,46.8,1494.9,0.0
mainFlow.6,7.6,62.0,54.4,1494.9,0.0
mainFlow.8,10.0,63.2,53.2,1494.9,0.0
mainFlow.13,16.2,65.0,48.8,1494.9,0.0
mainFlow.15,18.8,66.8,48.0,1494.9,0.0
mainFlow.17,21.2,68.0,46.8,1494.9,0.0
mainFlow.14,17.4,68.8,51.4,1494.9,0.0
mainFlow.19,23.6,69.2,45.6,1494.9,0.0
rampFlow.2,24.0,70.0,46.0,1146.27,0.0
mainFlow.18,22.4,70.4,48.0,1494.9,0.0
mainFlow.16,20.0,71.4,51.4,1494.9,0.0
mainFlow.20,25.0,75.8,50.8,1494.9,0.0
mainFlow.21,26.2,80.8,54.6,1494.9,0.0
mainFlow.22,27.4,82.0,54.6,1494.9,0.0
mainFlow.23,28.6,82.2,53.6,1494.9,0.0
mainFlow.25,31.2,83.4,52.2,1494.9,0.0
rampFlow.3,36.0,83.6,47.6,1146.27,0.0
mainFlow.27,33.6,84.4,50.8,1494.9,0.0
mainFlow.24,29.8,84.8,55.0,1494.9,0.0
mainFlow.28,34.8,85.6,50.8,1494.9,0.0
mainFlow.26,32.4,86.0,53.6,1494.9,0.0
mainFlow.29,36.0,86.8,50.8,1494.9,0.0
mainFlow.30,37.4,87.8,50.4,1494.9,0.0
mainFlow.31,38.6,88.0,49.4,1494.9,0.0
mainFlow.33,41.0,89.0,48.0,1494.9,0.0
mainFlow.32,39.8,89.2,49.4,1494.9,0.0
mainFlow.34,42.2,90.2,48.0,1494.9,0.0
mainFlow.37,46.0,93.4,47.4,1494.9,0.0
