begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.99,11.01,0,317
0.0,900.0,main_1a,26.33,24.23,567,567
0.0,900.0,main_1b,30.59,20.7,567,0
0.0,900.0,ramp_0,13.26,20.94,0,250
