begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.35,8.58,0,250
0.0,900.0,main_1a,25.49,24.28,550,550
0.0,900.0,main_1b,30.88,19.89,550,0
0.0,900.0,ramp_0,7.18,46.42,0,300
