begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,30.72,20.5,0,567
0.0,900.0,main_1a,27.68,27.11,667,667
0.0,900.0,main_1b,29.91,24.9,667,0
0.0,900.0,ramp_0,17.23,6.44,0,100
