begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.32,10.31,0,300
0.0,900.0,main_1a,28.47,16.48,417,417
0.0,900.0,main_1b,31.73,14.67,417,0
0.0,900.0,ramp_0,17.24,7.54,0,117
