begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,30.08,20.31,0,550
0.0,900.0,main_1a,26.13,30.87,717,717
0.0,900.0,main_1b,29.6,27.06,717,0
0.0,900.0,ramp_0,16.18,11.46,0,167
