begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.74,12.84,0,367
0.0,900.0,main_1a,27.1,22.87,551,551
0.0,900.0,main_1b,30.59,20.11,551,0
0.0,900.0,ramp_0,15.89,12.86,0,184
