begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,30.5,17.01,0,467
0.0,900.0,main_1a,25.37,31.8,717,717
0.0,900.0,main_1b,29.8,26.86,717,0
0.0,900.0,ramp_0,13.09,21.2,0,250
